"","uniprot","reaction","entrez"
"8119","Q988D4","ID	3.5.1.29|ID	3.5.1.29",1229885
"8120","Q988H5","ID	1.1.99.42|ID	1.2.1.100",1229844
"8121","Q989T9","ID	1.14.11.56",1229474
"8122","Q98BB6","ID	2.1.3.3",1228931
"8123","Q98D42","ID	2.3.1.5",1228304
"8124","Q98K87","ID	1.5.1.20",1225804
"8125","Q98T97","ID	4.1.1.32",100135908
"8126","Q98TS5","ID	2.6.1.13",100337582
"8127","Q98UJ6","ID	2.3.1.168",395374
"8128","Q99190","ID	1.3.1.93",851547
"8129","Q99259","ID	4.1.1.15",2571
"8130","Q99321","ID	3.6.1.10|ID	3.6.1.52|ID	3.6.1.60",854334
"8131","Q99344","ID	6.2.1.64",856179
"8132","Q99447","ID	2.7.7.14",5833
"8133","Q99460","ID	5.6.1.5",5707
"8134","Q99487","ID	3.1.1.47",5051
"8135","Q99489","ID	1.4.3.1",8528
"8136","Q99496","ID	2.3.2.27",6045
"8137","Q99497","ID	3.5.1.124|ID	4.2.1.130",11315
"8138","Q99518","ID	1.14.13.8",2327
"8139","Q99538","ID	3.4.22.34",5641
"8140","Q99643","ID	1.3.5.1",6391
"8141","Q99661","ID	5.6.1.3",11004
"8142","Q99685","ID	3.1.1.23",11343
"8143","Q99707","ID	2.1.1.13",4548
"8144","Q99714","ID	1.1.1.178",3028
"8145","Q99728","ID	2.3.2.27",580
"8146","Q99798","ID	4.2.1.3",50
"8147","Q99807","ID	1.14.99.60",10229
"8148","Q99873","ID	2.1.1.319",3276
"8149","Q99895","ID	3.4.21.2",11330
"8150","Q99943","ID	2.3.1.51",10554
"8151","Q99952","ID	3.1.3.48",26469
"8152","Q99J39","ID	4.1.1.9",56690
"8153","Q99J72","ID	3.5.4.1",80287
"8154","Q99JI6","ID	3.6.5.2",215449
"8155","Q99JW2","ID	3.5.1.14",109652
"8156","Q99KE1","ID	1.1.1.38",107029
"8157","Q99KI0","ID	4.2.1.3",11429
"8158","Q99KK2","ID	2.7.7.43|ID	2.7.7.92",12764
"8159","Q99KS6","ID	3.6.1.53",66358
"8160","Q99LC9","ID	3.6.4.7",224824
"8161","Q99LD8","ID	3.5.3.18",51793
"8162","Q99LF4","ID	6.5.1.8",28088
"8163","Q99LH2","ID	2.7.8.29",19210
"8164","Q99LJ8","ID	2.5.1.87",52014
"8165","Q99LS3","ID	3.1.3.3",100678
"8166","Q99LY2","ID	3.1.4.39",68616
"8167","Q99MA2","ID	3.4.11.9",117522
"8168","Q99MK8","ID	2.7.11.16",110355
"8169","Q99MN1","ID	6.1.1.6",85305
"8170","Q99MY8","ID	2.1.1.357",192195
"8171","Q99N42","ID	2.4.2.4",72962
"8172","Q99NA5","ID	1.1.1.41",114096
"8173","Q99NF1","ID	1.13.11.71",170752
"8174","Q99PU5","ID	6.2.1.3",94180
"8175","Q9ADE8","ID	2.7.1.63",1100500
"8176","Q9AE87","ID	1.14.19.77",41362993
"8177","Q9AET4","ID	7.4.2.5",61439831
"8178","Q9AJF8","ID	3.2.1.4",57419048
"8179","Q9AL95","ID	1.18.1.1",44998926
"8180","Q9ALW2","ID	1.2.1.12",61438973
"8181","Q9AR07","ID	2.1.1.141",838551
"8182","Q9AR19","ID	2.3.1.48",824626
"8183","Q9AR22","ID	1.14.13.81",5716556
"8184","Q9AR59","ID	1.1.1.206",102594491
"8185","Q9AST3","ID	1.14.18.5",837990
"8186","Q9ASU1","ID	2.3.1.20",824315
"8187","Q9AVQ1","ID	4.2.1.121",102588225
"8188","Q9BDJ5","ID	3.5.1.92",397246
"8189","Q9BEA3","ID	6.2.1.1",282873
"8190","Q9BEC7","ID	4.1.3.3",397141
"8191","Q9BGL2","ID	2.3.1.135",281285
"8192","Q9BGN0","ID	3.1.1.2|ID	3.1.1.25|ID	3.1.8.1",100008754
"8193","Q9BJX6","ID	1.17.7.4",813182
"8194","Q9BPX1","ID	1.1.1.62",51171
"8195","Q9BQ69","ID	3.1.1.106",28992
"8196","Q9BQB6","ID	1.17.4.4",79001
"8197","Q9BQG0","ID	2.3.1.48",10514
"8198","Q9BRA2","ID	1.8.1.6",84817
"8199","Q9BRQ8","ID	7.1.1.2",84883
"8200","Q9BRR6","ID	2.7.1.147",83440
"8201","Q9BSE5","ID	3.5.3.11",79814
"8202","Q9BT40","ID	3.1.3.56",51763
"8203","Q9BTE7","ID	2.3.2.32",84259
"8204","Q9BTU6","ID	2.7.1.67",55361
"8205","Q9BTZ2","ID	1.1.1.300",10901
"8206","Q9BU89","ID	1.14.99.29",83475
"8207","Q9BUN8","ID	3.4.21.105",79139
"8208","Q9BV20","ID	5.3.1.23",84245
"8209","Q9BV47","ID	3.1.3.16",78986
"8210","Q9BV57","ID	1.13.11.53|ID	1.13.11.54",55256
"8211","Q9BV86","ID	2.1.1.244",28989
"8212","Q9BVG3","ID	2.3.2.27",55223
"8213","Q9BVG9","ID	2.7.8.29",81490
"8214","Q9BVJ7","ID	3.1.3.48",54935
"8215","Q9BVM4","ID	4.3.2.8|ID	4.3.2.9",87769
"8216","Q9BVS5","ID	2.1.1.220",55006
"8217","Q9BX63","ID	3.6.4.12",83990
"8218","Q9BXJ9","ID	2.3.1.255|ID	2.3.1.258",80155
"8219","Q9BXR0","ID	2.4.2.29",81890
"8220","Q9BY32","ID	3.6.1.66",3704
"8221","Q9BY41","ID	3.5.1.98",55869
"8222","Q9BY64","ID	2.4.1.17",54490
"8223","Q9BY66","ID	1.14.11.67",8284
"8224","Q9BYC2","ID	2.8.3.5",64064
"8225","Q9BYC5","ID	2.4.1.68",2530
"8226","Q9BYJ1","ID	4.2.1.152",59344
"8227","Q9BYT8","ID	3.4.24.16",57486
"8228","Q9BYV7","ID	1.13.11.71",83875
"8229","Q9BYW2","ID	2.1.1.359",29072
"8230","Q9BZ95","ID	2.1.1.370|ID	2.1.1.371",54904
"8231","Q9C035","ID	2.3.2.27",85363
"8232","Q9C0D9","ID	2.7.8.1",85465
"8233","Q9C0L9","ID	3.6.5.5",3645961
"8234","Q9C168","ID	1.11.1.6",3872372
"8235","Q9C4L9","ID	1.3.5.1",1458441
"8236","Q9C509","ID	4.1.2.27",839691
"8237","Q9C512","ID	3.2.1.113",841584
"8238","Q9C525","ID	3.2.1.21",842944
"8239","Q9C533","ID	2.3.1.225",843274
"8240","Q9C544","ID	5.4.99.5",843269
"8241","Q9C5C2","ID	3.2.1.147",832667
"8242","Q9C5C4","ID	3.5.1.16",827506
"8243","Q9C5D7","ID	2.1.1.104",828728
"8244","Q9C5G5","ID	3.1.3.66",824309
"8245","Q9C5I1","ID	2.7.7.64",835333
"8246","Q9C5L3","ID	7.6.2.10",823896
"8247","Q9C5W0","ID	2.3.1.20",841250
"8248","Q9C5W3","ID	2.7.1.23",838766
"8249","Q9C5Y2","ID	1.14.13.79 (transferred to EC 1.14.14.107)|ID	1.14.14.107",817805
"8250","Q9C6B3","ID	4.2.1.1",841129
"8251","Q9C6B9","ID	2.1.1.103",843694
"8252","Q9C6L1","ID	2.5.1.112",839127
"8253","Q9C6Z2","ID	3.6.1.17",839890
"8254","Q9C788","ID	1.14.14.80",843283
"8255","Q9C7R6","ID	2.3.2.27",839808
"8256","Q9C7W7","ID	5.1.3.2|ID	5.1.3.5",842752
"8257","Q9C7Z1","ID	1.14.11.13",841217
"8258","Q9C826","ID	1.1.1.288",841665
"8259","Q9C888","ID	3.1.4.4",841961
"8260","Q9C8G9","ID	7.6.2.3",839920
"8261","Q9C8L4","ID	1.13.11.18",841793
"8262","Q9C8W3","ID	2.4.1.214",843530
"8263","Q9C8Y9","ID	3.2.1.21",842945
"8264","Q9C969","ID	2.6.1.57|ID	2.6.1.99",844376
"8265","Q9C9C9","ID	2.8.2.38",843749
"8266","Q9C9D0","ID	2.8.2.38",843750
"8267","Q9C9G4","ID	3.1.30.2",843158
"8268","Q9C9P4","ID	2.3.1.179",843835
"8269","Q9C9W5","ID	1.1.1.26|ID	1.1.1.29|ID	1.1.1.81",843129
"8270","Q9CA40","ID	3.6.1.55 ()",843207
"8271","Q9CA67","ID	1.3.1.83",843788
"8272","Q9CA75","ID	2.4.2.39",843779
"8273","Q9CA90","ID	1.1.1.79|ID	1.1.1.81",844326
"8274","Q9CAB7","ID	1.11.2.3",843404
"8275","Q9CAD6","ID	1.14.14.80",842675
"8276","Q9CAN8","ID	2.3.1.23",842608
"8277","Q9CAY3","ID	2.3.1.15|ID	2.3.1.198",820316
"8278","Q9CAZ7","ID	4.3.3.2",824306
"8279","Q9CPU0","ID	4.4.1.5",109801
"8280","Q9CQ65","ID	2.4.2.28",66902
"8281","Q9CQG1","ID	4.3.2.7",68044
"8282","Q9CRB3","ID	3.5.2.17",76974
"8283","Q9CRY7","ID	3.1.4.39",66569
"8284","Q9CWH6","ID	3.4.25.1",73677
"8285","Q9CWS0","ID	3.5.3.18",69219
"8286","Q9CWY8","ID	3.1.26.4",69724
"8287","Q9CXI0","ID	2.1.1.201 ()",52064
"8288","Q9CY64","ID	1.3.1.24",109778
"8289","Q9CYK2","ID	2.3.2.5",70536
"8290","Q9CYT6","ID	2.1.1.296",67252
"8291","Q9CZ42","ID	4.2.1.93",69225
"8292","Q9CZN8","ID	6.3.5.7",76563
"8293","Q9CZS1","ID	1.2.1.3",72535
"8294","Q9CZU6","ID	2.3.3.1",12974
"8295","Q9D020","ID	3.1.3.5",107569
"8296","Q9D099","ID	3.5.1.23",66190
"8297","Q9D0K2","ID	2.8.3.5",67041
"8298","Q9D142","ID	3.6.1.45",66174
"8299","Q9D1P2","ID	2.3.1.48",67773
"8300","Q9D2G2","ID	2.3.1.61",78920
"8301","Q9D2R0","ID	6.2.1.16",78894
"8302","Q9D379","ID	3.3.2.9",13849
"8303","Q9D3G9","ID	3.6.5.2",74734
"8304","Q9D411","ID	2.7.11.1",71099
"8305","Q9D6K9","ID	2.3.1.24",71949
"8306","Q9D6R2","ID	1.1.1.41",67834
"8307","Q9D819","ID	3.6.1.1",67895
"8308","Q9D964","ID	2.1.4.1",67092
"8309","Q9D975","ID	1.8.98.2",76650
"8310","Q9D9V3","ID	4.1.1.94",52665
"8311","Q9DB60","ID	1.11.1.20",66469
"8312","Q9DBB8","ID	1.3.1.20",71755
"8313","Q9DBE0","ID	4.1.1.29",246277
"8314","Q9DBE8","ID	2.4.1.132",56737
"8315","Q9DBF1","ID	1.2.1.3|ID	1.2.1.31",110695
"8316","Q9DBG1","ID	1.14.15.15",104086
"8317","Q9DBI0","ID	3.4.21.109",71753
"8318","Q9DBJ1","ID	5.4.2.11",18648
"8319","Q9DBL9","ID	2.3.1.51",67469
"8320","Q9DBN5","ID	3.6.4.7",66887
"8321","Q9DBT9","ID	1.5.8.4",74129
"8322","Q9DC23","ID	1.8.1.8",66861
"8323","Q9DC28","ID	2.7.11.1",104318
"8324","Q9DCT1","ID	1.1.1.292",56043
"8325","Q9DCV3","ID	2.3.1.20",67800
"8326","Q9DCX8","ID	1.21.1.1",70337
"8327","Q9DD46","ID	1.2.1.36",395389
"8328","Q9DE15","ID	3.4.24.35",395387
"8329","Q9DEX3","ID	3.4.23.5",105898046
"8330","Q9DEX7","ID	1.14.19.3",140615
"8331","Q9DG00","ID	2.7.11.17",380508
"8332","Q9DG02","ID	2.7.11.17",399160
"8333","Q9DIC2","ID	3.4.22.45",949207
"8334","Q9EPT4","ID	1.14.15.6",101827747
"8335","Q9EPW0","ID	3.1.3.66",269180
"8336","Q9EQ20","ID	1.2.1.18",104776
"8337","Q9EQ76","ID	1.14.13.8",84493
"8338","Q9EQC0","ID	2.8.2.21",76969
"8339","Q9EQH2","ID	3.4.11.22",80898
"8340","Q9EQQ9","ID	2.3.1.48|ID	3.2.1.169",76055
"8341","Q9EQS4","ID	4.4.1.1",24962
"8342","Q9EQV6","ID	3.4.14.9",83534
"8343","Q9EQV9","ID	3.4.17.20",113936
"8344","Q9ER34","ID	4.2.1.3",79250
"8345","Q9ERM3","ID	2.3.1.20",84497
"8346","Q9ESP7","ID	3.4.24.82",66015
"8347","Q9ESU6","ID	2.7.11.23",57261
"8348","Q9ESV6","ID	1.2.1.12",66020
"8349","Q9ESW4","ID	2.7.1.94",69923
"8350","Q9EWJ8","ID	3.5.4.25",1096867
"8351","Q9EWX3","ID	3.1.3.4",1097184
"8352","Q9F3C7","ID	1.8.3.7|ID	1.8.3.7",1102986
"8353","Q9F3K4","ID	1.1.1.40",1100702
"8354","Q9F7C0","ID	2.7.7.47",62025461
"8355","Q9FBG4","ID	2.1.1.192|ID	2.1.1.224",61510113
"8356","Q9FBT8","ID	1.1.1.86",1102592
"8357","Q9FCA6","ID	1.14.19.69",1096630
"8358","Q9FCA7","ID	2.3.1.233",1096629
"8359","Q9FD71","ID	2.3.3.10",60893745
"8360","Q9FD73","ID	4.1.1.33",50019476
"8361","Q9FDI9","ID	4.1.1.65",61602580
"8362","Q9FE01","ID	1.11.1.11",4344397
"8363","Q9FFG6","ID	3.5.1.52",830431
"8364","Q9FFQ5","ID	1.14.20.6",836478
"8365","Q9FFW8","ID	4.2.1.20",833841
"8366","Q9FG41","ID	3.2.1.55",833724
"8367","Q9FGN1","ID	2.3.1.75",835216
"8368","Q9FGY9","ID	3.5.1.52",835019
"8369","Q9FH76","ID	1.14.14.137",834570
"8370","Q9FHA4","ID	3.4.21.62",836844
"8371","Q9FI17","ID	5.1.3.5",834475
"8372","Q9FI21","ID	1.21.3.3",834471
"8373","Q9FI31","ID	2.4.1.207",834859
"8374","Q9FI37","ID	5.4.99.31",834852
"8375","Q9FI53","ID	4.2.1.2",835168
"8376","Q9FI56","ID	7.4.2.4",835165
"8377","Q9FI76","ID	3.1.2.28",834953
"8378","Q9FI78","ID	2.3.1.133",834951
"8379","Q9FI94","ID	2.5.1.46",830477
"8380","Q9FI99","ID	2.4.1.118",830472
"8381","Q9FIA0","ID	2.4.1.118",830471
"8382","Q9FIE8","ID	4.1.1.35",836047
"8383","Q9FIF5","ID	3.1.3.16",836040
"8384","Q9FIJ7","ID	2.7.4.3",834835
"8385","Q9FIK7","ID	2.3.1.9",834823
"8386","Q9FIN1","ID	3.1.1.31",832512
"8387","Q9FIY1","ID	3.1.1.23",834379
"8388","Q9FIZ7","ID	3.5.2.9",833761
"8389","Q9FJ32","ID	2.5.1.60",834187
"8390","Q9FJ72","ID	2.3.1.75",835631
"8391","Q9FJ73","ID	2.3.1.75",835630
"8392","Q9FJ74","ID	2.3.1.75",835629
"8393","Q9FJ75","ID	2.3.1.75",835628
"8394","Q9FJ76","ID	2.3.1.75",835627
"8395","Q9FJ77","ID	2.3.1.75",835626
"8396","Q9FJ78","ID	2.3.1.75",835625
"8397","Q9FJI2","ID	4.2.1.59",10723110
"8398","Q9FJI5","ID	1.1.1.49",834076
"8399","Q9FJL3","ID	5.2.1.8",834913
"8400","Q9FJU4","ID	1.13.99.1",835765
"8401","Q9FJZ3","ID	3.2.1.78",836778
"8402","Q9FK25","ID	2.1.1.68",835504
"8403","Q9FKB3","ID	6.3.2.1",834942
"8404","Q9FKI4","ID	2.3.1.255",831223
"8405","Q9FKL8","ID	2.4.1.207",835858
"8406","Q9FKL9","ID	2.4.1.207",835857
"8407","Q9FKW6","ID	1.18.1.2",836751
"8408","Q9FL12","ID	3.4.21.107",834018
"8409","Q9FL33","ID	3.6.4.12",834670
"8410","Q9FLC8","ID	1.14.14.40",830408
"8411","Q9FLF7","ID	2.3.1.48",836582
"8412","Q9FLM3","ID	2.3.1.225",834108
"8413","Q9FLN8","ID	2.1.1.278 ()",835618
"8414","Q9FLP9","ID	2.7.7.69",835603
"8415","Q9FLT0","ID	3.1.31.1",836300
"8416","Q9FLW2","ID	1.16.1.10",832464
"8417","Q9FM01","ID	1.1.1.22",833928
"8418","Q9FM54","ID	4.1.2.25|ID	5.1.99.8",836418
"8419","Q9FMJ4","ID	1.3.98.3",836449
"8420","Q9FMN2","ID	3.1.3.4",834298
"8421","Q9FMT1","ID	1.1.1.85",831270
"8422","Q9FMU6","ID	7.3.2.1",831252
"8423","Q9FMV1","ID	4.2.1.1",836470
"8424","Q9FMV7","ID	1.14.14.48",836464
"8425","Q9FMW8","ID	2.7.7.2",832397
"8426","Q9FMY1","ID	1.14.15.3",832383
"8427","Q9FN47","ID	2.7.1.21",832371
"8428","Q9FNA9","ID	2.3.1.158|ID	2.3.1.158|ID	2.3.1.20",831208
"8429","Q9FND9","ID	2.4.1.82",834037
"8430","Q9FNE9","ID	2.1.1.369",832503
"8431","Q9FNF2","ID	2.4.1.21",832497
"8432","Q9FNK4","ID	2.6.1.13",834660
"8433","Q9FNP9","ID	2.3.1.64",836237
"8434","Q9FPE4","ID	3.1.1.49",839766
"8435","Q9FPF0","ID	4.2.1.130",820728
"8436","Q9FPM6","ID	4.2.1.121",543675
"8437","Q9FQE8","ID	2.5.1.18",547580
"8438","Q9FR44","ID	2.1.1.103",821324
"8439","Q9FR51","ID	2.4.1.207|ID	3.2.1.151",543626
"8440","Q9FRX7","ID	1.2.1.5",4340725
"8441","Q9FT69","ID	3.6.4.12",832830
"8442","Q9FTR6","ID	5.3.1.8",4325991
"8443","Q9FUC2","ID	1.7.1.1",8274143
"8444","Q9FUK4","ID	6.3.1.2",548082
"8445","Q9FUP0","ID	1.3.1.42",815160
"8446","Q9FUS8","ID	2.5.1.18",837576
"8447","Q9FUY7","ID	1.14.14.42",838210
"8448","Q9FUZ2","ID	3.5.1.88",831318
"8449","Q9FV23","ID	1.2.3.1",543652
"8450","Q9FV24","ID	1.2.3.1",543651
"8451","Q9FV25","ID	1.2.3.1",543650
"8452","Q9FVC8","ID	4.3.3.7",819152
"8453","Q9FVE6","ID	3.5.1.98",823605
"8454","Q9FVQ6","ID	1.23.1.1 ()|ID	1.23.1.3 ()|ID	1.23.1.4 ()",840102
"8455","Q9FW31","ID	2.1.1.141",4337529
"8456","Q9FWA3","ID	1.1.1.44",821163
"8457","Q9FWK4","ID	4.2.1.104",4348870
"8458","Q9FWQ2","ID	3.1.3.12",4349333
"8459","Q9FWR4","ID	1.8.5.1",838544
"8460","Q9FWR5","ID	4.2.1.1",838545
"8461","Q9FX01","ID	1.1.1.418",841132
"8462","Q9FX32","ID	2.4.1.13",843672
"8463","Q9FX54","ID	1.2.1.12",837904
"8464","Q9FXB2","ID	2.4.1.123",842114
"8465","Q9FXK9","ID	1.14.19.25",547470
"8466","Q9FY48","ID	2.3.2.27",831197
"8467","Q9FY54","ID	2.4.1.14",830979
"8468","Q9FY99","ID	1.1.1.49",831150
"8469","Q9FYC7","ID	2.3.1.158",823617
"8470","Q9FYU7","ID	2.4.1.120",106396681
"8471","Q9FZ05","ID	2.4.1.207|ID	3.2.1.151",543619
"8472","Q9FZ21","ID	1.14.11.13",839508
"8473","Q9FZ22","ID	2.3.1.15",839558
"8474","Q9FZ49","ID	2.4.1.259|ID	2.4.1.261",838261
"8475","Q9FZ62","ID	3.1.3.75",838347
"8476","Q9FZ80","ID	2.8.2.38",838440
"8477","Q9GJT2","ID	3.1.2.12",397127
"8478","Q9GK11","ID	3.4.23.4",105085668
"8479","Q9GME2","ID	1.1.1.62",100409004
"8480","Q9GPH2","ID	5.3.4.1",692673
"8481","Q9GV28","ID	2.4.1.16",692387
"8482","Q9GYK9","ID	3.2.1.28",177451
"8483","Q9GZT4","ID	5.1.1.18 ()",63826
"8484","Q9GZX7","ID	3.5.4.38 ()",57379
"8485","Q9GZZ1","ID	2.3.1.258",80218
"8486","Q9GZZ9","ID	6.2.1.45",79876
"8487","Q9H0D6","ID	3.1.13.1",22803
"8488","Q9H0I9","ID	2.2.1.1",84076
"8489","Q9H0M0","ID	2.3.2.26 ()",11059
"8490","Q9H0P0","ID	3.1.3.91",51251
"8491","Q9H0R6","ID	6.3.5.7",55278
"8492","Q9H0U4","ID	3.6.5.2",81876
"8493","Q9H227","ID	3.2.1.21",57733
"8494","Q9H237","ID	2.3.1.250",64840
"8495","Q9H2H8","ID	5.2.1.8",53938
"8496","Q9H2R5","ID	3.4.21.35",55554
"8497","Q9H300","ID	3.4.21.105",55486
"8498","Q9H3R0","ID	1.14.11.27|ID	1.14.11.66|ID	1.14.11.69",23081
"8499","Q9H3S7","ID	3.1.3.48",25930
"8500","Q9H477","ID	2.7.1.15",64080
"8501","Q9H4A4","ID	3.4.11.6",6051
"8502","Q9H5J4","ID	2.3.1.16|ID	2.3.1.199",79071
"8503","Q9H611","ID	3.6.4.12",80119
"8504","Q9H649","ID	2.1.1.203|ID	2.1.1.203",63899
"8505","Q9H6B9","ID	3.3.2.10",79852
"8506","Q9H773","ID	3.6.1.12",79077
"8507","Q9H7B4","ID	2.1.1.354",64754
"8508","Q9H7X0","ID	2.3.1.259",79903
"8509","Q9H7Z6","ID	2.3.1.48",84148
"8510","Q9H832","ID	2.3.2.23",65264
"8511","Q9H8E8","ID	2.3.1.48",57325
"8512","Q9H8P0","ID	1.3.1.22|ID	1.3.1.94",79644
"8513","Q9H8Y5","ID	3.1.1.29",55139
"8514","Q9H9T3","ID	2.3.1.48",55140
"8515","Q9HA77","ID	6.1.1.16",79587
"8516","Q9HA82","ID	2.3.1.24|ID	2.3.1.291|ID	2.3.1.297",79603
"8517","Q9HAB8","ID	6.3.2.51",79717
"8518","Q9HAC7","ID	2.8.3.13",79783
"8519","Q9HAT2","ID	3.1.1.53",54414
"8520","Q9HAU4","ID	2.3.2.26 ()",64750
"8521","Q9HAW7","ID	2.4.1.17",54577
"8522","Q9HAW8","ID	2.4.1.17",54575
"8523","Q9HAW9","ID	2.4.1.17",54576
"8524","Q9HBK9","ID	2.1.1.137",57412
"8525","Q9HBQ7","ID	3.4.22.15",1514
"8526","Q9HCE5","ID	2.1.1.348|ID	2.1.1.348",57721
"8527","Q9HCE7","ID	2.3.2.26 ()",57154
"8528","Q9HCG7","ID	3.2.1.45",57704
"8529","Q9HCL2","ID	2.3.1.15",57678
"8530","Q9HD40","ID	2.9.1.2",51091
"8531","Q9HD43","ID	3.1.3.48",5794
"8532","Q9HFW7","ID	3.6.5.1",3878344
"8533","Q9HGQ2","ID	2.1.1.202",2542264
"8534","Q9HGT6","ID	6.1.1.11",3638415
"8535","Q9HH97","ID	2.4.1.21",3473546
"8536","Q9HI67","ID	6.3.4.3",1456930
"8537","Q9HIA3","ID	4.1.1.72",1456894
"8538","Q9HIL6","ID	3.2.1.21",1456798
"8539","Q9HIM3","ID	1.1.1.1",1456792
"8540","Q9HIN1","ID	2.7.1.185 ()",1456782
"8541","Q9HIW6","ID	2.4.1.15",1456705
"8542","Q9HIY5","ID	4.6.1.16",1456687
"8543","Q9HJ33","ID	2.3.1.255",1456644
"8544","Q9HJ37","ID	2.4.99.18",1456640
"8545","Q9HJN6","ID	2.1.1.206",1456466
"8546","Q9HJS1","ID	4.1.1.110",1456429
"8547","Q9HJW5","ID	1.8.4.14",1456390
"8548","Q9HK01","ID	1.2.1.89 ()",1456354
"8549","Q9HK44","ID	2.7.1.186 ()",1456320
"8550","Q9HKI3","ID	2.2.1.2",1456197
"8551","Q9HKS9","ID	1.3.1.101|ID	1.3.7.11",1457015
"8552","Q9HKT1","ID	6.3.1.20",1456113
"8553","Q9HKW6","ID	3.2.2.27",1456083
"8554","Q9HKY9","ID	3.5.1.59",1456061
"8555","Q9HLB6","ID	5.3.1.1",1455936
"8556","Q9HLQ2","ID	3.1.3.18",1455819
"8557","Q9HLV8","ID	1.1.1.42",1455770
"8558","Q9HLX1","ID	2.7.4.26",1455758
"8559","Q9HMB6","ID	1.1.1.71|ID	1.1.1.71",5953677
"8560","Q9HMP7","ID	1.16.3.2",5953388
"8561","Q9HMP7","ID	1.16.3.2",62887690
"8562","Q9HNR6","ID	2.1.1.257",5954415
"8563","Q9HNR6","ID	2.1.1.257",62885176
"8564","Q9HPK9","ID	3.5.1.90",5953651
"8565","Q9HPP8","ID	6.3.4.14",5953019
"8566","Q9HQP2","ID	2.4.99.18",5953829
"8567","Q9HQQ9","ID	1.1.1.22",5952807
"8568","Q9HSF6","ID	3.1.13.2|ID	3.1.26.4",5954339
"8569","Q9HSN0","ID	1.8.1.13",5952403
"8570","Q9HTB6","ID	1.1.1.281",883037
"8571","Q9HTE3","ID	1.2.1.46",880053
"8572","Q9HTH8","ID	1.1.1.108",881645
"8573","Q9HTI0","ID	3.1.1.28",881643
"8574","Q9HTQ0","ID	1.4.99.6",878057
"8575","Q9HTR2","ID	3.1.3.75",877730
"8576","Q9HTV5","ID	7.6.2.10",880661
"8577","Q9HU04","ID	3.1.2.20",881521
"8578","Q9HU22","ID	2.7.7.24",879990
"8579","Q9HU72","ID	4.4.1.5",882241
"8580","Q9HU77","ID	3.5.3.13|ID	3.5.3.8",880703
"8581","Q9HUA0","ID	3.5.99.10 ()",880265
"8582","Q9HUN4","ID	5.1.1.1",878646
"8583","Q9HUU7","ID	2.3.1.183",882184
"8584","Q9HUX1","ID	4.1.1.19",879594
"8585","Q9HV27","ID	3.1.4.52",880075
"8586","Q9HV68","ID	4.1.1.11",881637
"8587","Q9HVC3","ID	3.1.1.29",881396
"8588","Q9HVF1","ID	1.1.5.4",881249
"8589","Q9HVP3","ID	2.3.1.48|ID	2.3.1.87",877953
"8590","Q9HVR0","ID	3.5.2.9",881154
"8591","Q9HVU6","ID	3.5.1.128",881031
"8592","Q9HVW0","ID	5.3.1.13",881001
"8593","Q9HW01","ID	2.4.1.227",881264
"8594","Q9HW23","ID	2.1.1.294",881358
"8595","Q9HWG9","ID	1.14.13.218",881836
"8596","Q9HWH2","ID	1.14.13.218|ID	2.1.1.327",880514
"8597","Q9HWH9","ID	1.13.12.16",879034
"8598","Q9HWI3","ID	6.2.1.44 ()",880351
"8599","Q9HWN0","ID	2.3.1.190",880055
"8600","Q9HWP3","ID	6.1.1.1",880105
"8601","Q9HWR3","ID	2.7.13.3",880365
"8602","Q9HWR4","ID	1.14.99.58",879778
"8603","Q9HWS0","ID	3.1.4.52",877982
"8604","Q9HWU0","ID	5.4.3.8",878742
"8605","Q9HWY4","ID	2.5.1.10",879058
"8606","Q9HX08","ID	2.5.1.129",878992
"8607","Q9HX12","ID	4.2.1.119",878995
"8608","Q9HX42","ID	2.7.13.3",878890
"8609","Q9HX69","ID	3.1.4.52",878871
"8610","Q9HXC7","ID	3.1.3.48",878776
"8611","Q9HXE3","ID	1.4.99.6",879806
"8612","Q9HXE4","ID	1.4.1.25",879805
"8613","Q9HXE7","ID	3.1.1.1",879801
"8614","Q9HXE9","ID	2.7.8.24",879785
"8615","Q9HXM1","ID	3.5.1.98",880599
"8616","Q9HXM5","ID	1.1.1.205",880535
"8617","Q9HXT9","ID	2.7.7.65",878337
"8618","Q9HXY6","ID	2.3.1.191",880525
"8619","Q9HY13","ID	4.1.2.22|ID	4.1.2.9",880122
"8620","Q9HY85","ID	4.4.1.5",879791
"8621","Q9HYA4","ID	1.4.1.21",879175
"8622","Q9HYF1","ID	2.7.4.33",878853
"8623","Q9HYG7","ID	5.1.99.7",877686
"8624","Q9HYR2","ID	2.3.1.180",882498
"8625","Q9HYU3","ID	6.2.1.3",882465
"8626","Q9HYU4","ID	6.2.1.3",882462
"8627","Q9HZ23","ID	4.6.1.1",882555
"8628","Q9HZ64","ID	3.5.4.31 ()",882672
"8629","Q9HZ76","ID	2.6.1.98",882653
"8630","Q9HZM7","ID	1.3.1.98",880517
"8631","Q9HZN6","ID	4.1.3.38",880488
"8632","Q9HZN8","ID	2.7.4.9",878730
"8633","Q9HZP8","ID	1.3.1.9",882931
"8634","Q9HZQ8","ID	3.4.11.1",882792
"8635","Q9HZV7","ID	4.2.1.57",882708
"8636","Q9HZV9","ID	6.4.1.5",882701
"8637","Q9I003","ID	3.6.4.13",882823
"8638","Q9I072","ID	2.7.7.65",882750
"8639","Q9I0K4","ID	4.1.3.1",882341
